Jur	G-Key	Company short name	Domicile	CH-VN	ISIN	Sec.type	Princ.floor	Product name	Security prefix	Security suffix	Maturity	EUZS	
XS	GK000365893	HSBC BANK	402	CH133006941	XS2756937152	6			11.13 % Reverse Convertible	2024-14.02.25 on a Basketle	14.02.2025	   	
XS	GK000365893	HSBC BANK	402	CH133006942	XS2756944109	6			10 % Reverse Convertible	2024-13.08.24 on a Basket	13.08.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006943	XS2756952896	6			11.34 % Reverse Convertible	2024-15.07.24 on a Basketle	15.07.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006944	XS2756952979	6			12 % Reverse Convertible	2024-15.04.24 on a Basket	15.04.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006945	XS2756953191	6			17.88 % Reverse Convertible	2024-13.08.24 on a Basketle	13.08.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006946	XS2756953274	6			12 % Reverse Convertible	2024-15.04.24 on a Basket	15.04.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006947	XS2756953357	6			17.39 % Reverse Convertible	2024-15.07.24 on a Basketle	15.07.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006948	XS2756953431	6			11.34 % Reverse Convertible	2024-13.06.24 on a Basketle	13.06.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006949	XS2756953514	6			8 % Reverse Convertible	2024-13.06.24 on a Basket	13.06.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006950	XS2756954082	6			8.05 % Reverse Convertible	2024-13.08.24 on Deutsche Bank N	13.08.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006951	XS2756972654	6			12 % Reverse Convertible	2024-13.06.24 on a Basket	13.06.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006952	XS2756992769	6			12 % Reverse Convertible	2024-13.08.24 on a Basket	13.08.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006953	XS2756995515	6			10 % Reverse Convertible	2024-15.07.24 on a Basket	15.07.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006954	XS2756995606	6			15 % Reverse Convertible	2024-13.02.25 on a Basket	13.02.2025	   	
XS	GK000365893	HSBC BANK	402	CH133006955	XS2756995788	6			12 % Reverse Convertible	2024-13.08.24 on a Basket	13.08.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006956	XS2756996752	6			10 % Reverse Convertible	2024-13.08.24 on a Basket	13.08.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006957	XS2757356394	6			20 % Reverse Convertible	2024-13.02.25 on a Basket	13.02.2025	   	
XS	GK000365893	HSBC BANK	402	CH133006958	XS2757359810	6			14.4 % Reverse Convertible	2024-13.05.24 on a Baskete	13.05.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006959	XS2757359901	6			18 % Reverse Convertible	2024-13.06.24 on Teslale	13.06.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006960	XS2757522235	6			12 % Reverse Convertible	2024-13.06.24 on Wells Fargo	13.06.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006961	XS2757983395	6			14.41 % Reverse Convertible	2024-11.02.25 on a Basketle	11.02.2025	   	
XS	GK000365893	HSBC BANK	402	CH133006962	XS2758086107	6			12 % Reverse Convertible	2024-10.04.24 on a Basket	10.04.2024	   	
XS	GK000365893	HSBC BANK	402	CH133006964	XS2758874635	6			15.57 % Reverse Convertible	2024-10.02.25 on a Basketle	10.02.2025	   	
XS	GK000832186	Citigroup Glbl	333	CH133006966	XS2752791025	6		Bullet Non PPN Reverse Convertible Based on SOFR	Reverse convertible	2024-21.02.25 (Exp.19.02.25) on USD SOFR ICE S	21.02.2025	   	
XS	GK000563119	Mediobanca	525	CH133006967	XS2754241532	6		Issue of up to Certificates "Knock-in Reverse Co	6.6 % Reverse Convertible	2024-14.02.25 (Exp.07.02.25) on Banco Santander	14.02.2025	   	
XS	GK000197171	BNP Paribas	470	CH133006990	XS2707874363	6		11 Months SGD Stock Basket Stepdown Periodic Cal	Reverse Convertible	2024-31.01.25 (Exp.24.01.25) on Equities	31.01.2025	   	
XS	GK000607359	SG Issuer	576	CH133006991	XS2746235436	6		Bullish Sharkfin on SMI	Reverse Convertible	2024-14.08.25 (Exp.31.07.25) On SMI INDEX	14.08.2025	   	
XS	GK000360488	Barclays Bank	402	CH133006999	XS2716923235	6		Periodic Callable Fixed Coupon linked to ARM HOL	Reverse Convertible	2024-30.05.24 (Exp.28.05.24) on ARM HLDG SP ADR	30.05.2024	   	
DE	GK000025844	DekaBank	044	CH133007001	DE000DK1A8A9	6		DekaBank Express-Zertifikat Memory 05/2029 bezog	Reverse Convertible	2024-18.05.29 (Exp.11.05.29) auf MSCI WR CCES 4.5%DC	18.05.2029	   	
DE	GK000300220	DZ BANK	044	CH133007002	DE000DW6ABK2	6		DZ BANK 4,45% Bonitatsabhangige Schuldverschreib	4.45 % Structured Note	2024-30.12.30 auf Volkswagen	30.12.2030	   	
DE	GK000300220	DZ BANK	044	CH133007003	DE000DW6ABJ4	6		DZ BANK Unternehmens-CLN 2024-020 variabel verzi	Structured Note	2024-27.12.28 auf Reference Entities	27.12.2028	   	
DE	GK000025844	DekaBank	044	CH133007004	DE000DK1A7K0	6		DekaBank Express-Zertifikat VarioZins Spezial 03	Reverse Convertible	2024-21.03.29 (Exp.14.03.29) auf ESTX50 EUR P	21.03.2029	   	
DE	GK000025844	DekaBank	044	CH133007005	DE000DK1A747	6		Wendelstein Express-Zertifikat Relax 07/2030 der	Reverse Convertible	2024-26.07.30 (Exp.19.07.30) auf ESTX50 EUR P	26.07.2030	   	
DE	GK000025844	DekaBank	044	CH133007006	DE000DK1A739	6		DekaBank Express-Zertifikat Memory mit Airbag 05	Reverse Convertible	2024-21.05.30 (Exp.14.05.30) auf MSCI WR CCES 4.5%DC	21.05.2030	   	
DE	GK000025844	DekaBank	044	CH133007007	DE000DK1A770	6		DekaBank Express-Zertifikat Memory 05/2029 bezog	Reverse Convertible	2024-18.05.29 (Exp.11.05.29) auf ESTX50 EUR P	18.05.2029	   	
DE	GK000025844	DekaBank	044	CH133007008	DE000DK1A8C5	6		DekaBank Express-Zertifikat Memory 05/2029 bezog	Reverse Convertible	2024-18.05.29 (Exp.11.05.29) auf ESTX50 EUR P	18.05.2029	   	
DE	GK000025844	DekaBank	044	CH133007009	DE000DK1A7P9	6		DekaBank Express-Zertifikat VarioZins Spezial 03	Reverse Convertible	2024-21.03.29 (Exp.14.03.29) auf ESTX50 EUR P	21.03.2029	   	
DE	GK000025844	DekaBank	044	CH133007010	DE000DK1A762	6		DekaBank Express-Zertifikat Memory 05/2029 bezog	Reverse Convertible	2024-18.05.29 (Exp.11.05.29) auf MSCI WR CCES 4.5%DC	18.05.2029	   	
DE	GK000025844	DekaBank	044	CH133007011	DE000DK1A788	6		DekaBank Express-Zertifikat Memory 05/2029 bezog	Reverse Convertible	2024-18.05.29 (Exp.11.05.29) auf MSCI WR CCES 4.5%DC	18.05.2029	   	
DE	GK000025844	DekaBank	044	CH133007012	DE000DK1A721	6		DekaBank Express-Zertifikat Memory mit Airbag 05	Reverse Convertible	2024-21.05.30 (Exp.14.05.30) auf MSCI WR CCES 4.5%DC	21.05.2030	   	
DE	GK000025844	DekaBank	044	CH133007013	DE000DK1A7J2	6		DekaBank Express-Zertifikat VarioZins Spezial 03	Reverse Convertible	2024-21.03.29 (Exp.14.03.29) auf MSCI WR CCES 4.5%DC	21.03.2029	   	
DE	GK000025844	DekaBank	044	CH133007014	DE000DK1A7M6	6		DekaBank Express-Zertifikat VarioZins Spezial 03	Reverse Convertible	2024-21.03.29 (Exp.14.03.29) auf MSCI WR CCES 4.5%DC	21.03.2029	   	
DE	GK000025844	DekaBank	044	CH133007015	DE000DK1A8B7	6		DekaBank Express-Zertifikat Memory 06/2029 bezog	Reverse Convertible	2024-21.06.29 (Exp.14.06.29) auf ESTX50 EUR P	21.06.2029	   	
DE	GK000025844	DekaBank	044	CH133007016	DE000DK1A796	6		DekaBank Express-Zertifikat Memory 06/2029 bezog	Reverse Convertible	2024-21.06.29 (Exp.14.06.29) auf ESTX50 EUR P	21.06.2029	   	
XS	GK000360488	Barclays Bank	402	CH133007018	XS2706674814	6		Quanto Equity Linked Notes linked to EURO STOXX	Protection Participation	2024-22.02.27 (Exp.12.02.27) On EURO STOXX 50	22.02.2027	   	
XS	GK000132636	Morgan Stanley	730	CH133007020	XS2754692031	6		USD 100,000 WORST OF SHARES LINKED NOTES DUE 29	1 % Reverse Convertible	2024-29.08.25 (Exp.27.08.25) on Equities	29.08.2025	   	
XS	GK000563119	Mediobanca	525	CH133007021	XS2758722024	6		CREDIT LINKED SECURITIES LINKED TO SENIOR DEBT O	4.8 % Structured Note	2024-20.12.33 on Leonardo SpA	20.12.2033	   	
XS	GK000141097	BNP Paribas Iss	730	CH133007022	XS2717633874	6		Phoenix Memoire Degressif Fevrier 2024	Reverse Convertible	2024-27.02.34 (Exp.13.02.34) on SPNGD5ET	27.02.2034	   	
XS	GK000360488	Barclays Bank	402	CH133007026	XS2716923318	6		Daily Callable Fixed Coupon linked to ARM HOLDIN	1.9417 % (pro rata) Reverse Convertible	2024-30.05.24 (Exp.28.05.24) on ARM HLDG SP ADR	30.05.2024	   	
FR	GK000518844	Nomura Bank	402	CH133007029	FR001400O0J8	6		5Y NBI EUR Range Accrual Note	Structured Note	2024-26.02.29te	26.02.2029	   	
XS	GK000381915	JP Morgan SP	730	CH133007031	XS2748757809	6		Fixed Coupon Note with Daily Knock-in	10 % (pro rata) Reverse Convertible	2024-29.08.24 (Exp.27.08.24) on Equities	29.08.2024	   	
XS	GK000197171	BNP Paribas	470	CH133007032	XS2707875410	6		18 Months USD Stock Basket Bonus Coupon Notes	Protection Participation	2024-29.08.25 (Exp.27.08.25) on Equities	29.08.2025	   	
XS	GK000607359	SG Issuer	576	CH133007040	XS2746303614	6		9 Months USD Reverse Convertible Bond Linked Not	7.98 % Reverse Convertible	2024-28.11.24 (Exp.14.11.24) on United States of America	28.11.2024	   	
XS	GK000360488	Barclays Bank	402	CH133007043	XS2706670077	6		European Barrier Autocallable Notes linked to GR	Reverse convertible	2024-18.08.25 (Exp.11.08.25) on  GRIFOLS-A BR	11.08.2025	   	
XS	GK000563119	Mediobanca	525	CH133007045	XS2759025609	6		CREDIT SECURITIES LINKED TO RENAULT SA'S SENIOR	6.1 % Structured Note	2024-20.12.33 on RENAULT SA	20.12.2033	   	
XS	GK000360488	Barclays Bank	402	CH133007055	XS2706612038	6		Worst-of European Autocallable Barrier Obligatio	3 % (Pro Rata) Protection Participation	2024-02.05.34 (Exp.17.04.34) On Indices	02.05.2034	   	
FR	GK000044994	NATIXIS	369	CH133007072	FR001400O382	6			7.7 % Structured Instrument	2024-20.02.34 on Instrument	20.02.2034	   	
FR	GK000044994	NATIXIS	369	CH133007073	FR001400O3G8	6			Structured Instrument	2024-11.03.32 onument	11.03.2032	   	
FR	GK000044994	NATIXIS	369	CH133007074	FR001400O3M6	6			6.2 % Structured Instrument	2024-22.02.34 on Instrument	22.02.2034	   	
FR	GK000360488	Barclays Bank	402	CH133007075	FR001400O3B9	6			Structured Instrument	2024-05.05.31 onument	05.05.2031	   	
FR	GK000640560	Natixis Str Iss	576	CH133007076	FR001400O3Q7	6			Structured Instrument	2024-26.02.26 onument	26.02.2026	   	
XS	GK000197171	BNP Paribas	470	CH133008046	XS2707875766	6		4 Months HKD Single Stock Fixed Coupon Periodic	14 % Reverse convertible	2024-08.07.24 (Exp.28.06.24) on ALIBABA GRP	08.07.2024	   	
XS	GK000365893	HSBC BANK	402	CH133008267	XS2769873055	6		Equity Linked Notes	12 % Reverse Convertible	2024-04.10.24 (Exp.27.09.24) on Basket	04.10.2024	   	
XS	GK000637212	Citigroup	576	CH133008271	XS2752607205	6		Series CGMFL72315 USD 1,600,000 Fixed Rate Singl	Structured notes	2024-20.11.25 on 6.95 TURK 26 NTS-S	20.11.2025	   	
XS	GK000637212	Citigroup	576	CH133008272	XS2752605845	6		Quanto Memory Coupon Barrier Autocall Notes Base	Reverse Convertible	2024-18.08.25 (Exp.14.08.25) On Equities	18.08.2025	   	
XS	GK000365893	HSBC BANK	402	CH133008273	XS2769701868	6		Equity Linked Notes	10 % Reverse convertible	2024-06.12.24 (Exp.29.11.24) on NVIDIA	06.12.2024	   	
XS	GK000513450	BBVA Glob Mrkt	730	CH133008276	XS2696239933	6		Autocallable on Share Basket due 2029	Reverse convertible	2024-09.02.29 (Exp.02.02.29) on Equities	09.02.2029	   	
XS	GK000197171	BNP Paribas	470	CH133009077	XS2707874959	6		12 Months SGD Stock Basket Fixed Coupon Periodic	6 % Reverse Convertible	2024-03.03.25 (Exp.27.02.25) on Equities	03.03.2025	   	
XS	GK000365893	HSBC BANK	402	CH133009270	XS2769717435	6		Equity Linked Notes	9 % Reverse Convertible	2024-06.12.24 (Exp.29.11.24) on Basket	06.12.2024	   	
FR	GK000607359	SG Issuer	576	CH133009365	FRSG00014OL9	6		Phoenix Plus	Reverse Convertible	2024-26.04.34 (Exp.19.04.34) on SXAGRD50 PR EUR Idx	26.04.2034	   	
XS	GK000365893	HSBC BANK	402	CH133009367	XS2769737979	6		Equity Linked Notes	10 % Reverse Convertible	2024-06.12.24 (Exp.29.11.24) on Basket	06.12.2024	   	
FR	GK000607359	SG Issuer	576	CH133009370	FR001400NJ16	6			Structured Note	2024-04.04.29 on	04.04.2029	   	
XS	GK000365893	HSBC BANK	402	CH133009374	XS2769711826	6		Equity Linked Notes	10 % Reverse Convertible	2024-06.12.24 (Exp.29.11.24) on basket	06.12.2024	   	
XS	GK000197171	BNP Paribas	470	CH133009375	XS2707875501	6		6 Months SGD Stock Basket Fixed Coupon Daily Mem	19.19 % Reverse Convertible	2024-03.09.24 (Exp.27.08.24) on Equities	03.09.2024	   	
SM	GK000399748	Marex Fin	402	CH133009376	IT0006762154	6		48 Months EUR Worst of Memory Phoenix Certificat	Reverse Convertible	2024-24.02.28 (Exp.15.02.28) on Equities	24.02.2028	   	
FR	GK000408308	Mor Stan & Co	402	CH133009416	FRIP000009T0	6		Smart Coupon Transat Mai 2024	1.5 % (pro rata) Underlying Tracker	2024-22.05.34 (Exp.15.05.34) on JUMBO40	22.05.2034	   	
XS	GK000360488	Barclays Bank	402	CH133009418	XS2706639155	6		LOATING RATE CREDIT LINKED NOTES DUE 2028 CAPITA	Structured notes	2024-20.12.28 on ITRAXX EUROPE	20.12.2028	   	
XS	GK000197171	BNP Paribas	470	CH133009419	XS2707875097	6		4 Months USD Stock Basket Bonus Coupon Notes	Underlying Tracker	2024-01.07.24 (Exp.27.06.24) on Equities	01.07.2024	   	
XS	GK000365893	HSBC BANK	402	CH133009421	XS2769707477	6		Equity Linked Notes	13.55 % Reverse Convertible	2024-07.03.25 (Exp.28.02.25) on Basket	07.03.2025	   	
XS	GK000197171	BNP Paribas	470	CH133009424	XS2707874447	6		12 Months USD Stock Basket Bonus Coupon Notes	Underlying Tracker	2024-03.03.25 (Exp.27.02.25) on Equities	03.03.2025	   	
XS	GK000360488	Barclays Bank	402	CH133009426	XS2706672792	6		Autocallable Barrier Worst-of Phoenix Certificat	Reverse convertible	2024-23.02.27 (Exp.16.02.27) on Equities	23.02.2027	   	
XS	GK000365893	HSBC BANK	402	CH133009427	XS2769729877	6		Equity Linked Notes	11.96 % Reverse Convertible	2024-07.03.25 (Exp.28.02.25) on basket	07.03.2025	   	
XS	GK000381915	JP Morgan SP	730	CH133009433	XS2748758286	6		Fixed Coupon Note with Daily Knock-in	10 % Reverse Convertible	2024-29.08.24 (Exp.27.08.24) on Equities	29.08.2024	   	
XS	GK000197171	BNP Paribas	470	CH133009435	XS2707875683	6		9 Months USD Lookback Stock Basket Bonus Coupon	Underlying Tracker	2024-02.12.24 (Exp.27.11.24) on Equities	02.12.2024	   	
XS	GK000610990	Merrill Lynch	730	CH133009440	XS2703714423	6		Auto Callable Snowball Certificates with Downsid	Reverse Convertible	2024-25.02.30 (Exp.12.02.30) on s&p 500	25.02.2030	   	
XS	GK000381915	JP Morgan SP	730	CH133009441	XS2748755852	6		Fixed Coupon Note	14.49 % Reverse Convertible	2024-03.03.25 (Exp.27.02.25) on Equities	03.03.2025	   	
XS	GK000951255	FC4A	411	CH133009871	XS2732371278	6		Tranched Credit Linked Amortising Notes due 2033	Structured Note	2023-21.12.33 on	21.12.2033	   	
XS	GK000080479	BNP Paribas	369	CH133009875	XS2717633791	6		Athena Trimestriel Degressif Fevrier 2024	Reverse Convertible	2024-27.02.34 (Exp.13.02.34) on S&P EuroUSAJapan	27.02.2034	   	
XS	GK000063344	CIC	369	CH133009885	XS2769996302	6		Credit Linked Notes Due December 20th, 2030	Structured Note	2024-20.12.30 on Reference Entities	20.12.2030	   	
FR	GK000408308	Mor Stan & Co	402	CH133009886	FRIP000009M5	6		Transatlantique Performance Avril 2024	Reverse Convertible	2024-08.05.34 (Exp.01.05.34) on iEdge TransatlanticJumbo40	08.05.2034	   	
FR	GK000408308	Mor Stan & Co	402	CH133009979	FRIP000009O1	6		Rendement Banques Mai 2024	Reverse Convertible	2024-15.05.34 (Exp.08.05.34) on MerQubeEurZoneLCB20-50	15.05.2034	   	
FR	GK000408308	Mor Stan & Co	402	CH133009980	FRIP000009N3	6		Phoenix Memoire sur SOCA08AR Index	Reverse Convertible	2024-25.02.34 (Exp.08.02.34) on SolactiveCA AR0.8 23-07-20	25.02.2034	   	
FR	GK000607359	SG Issuer	576	CH133009982	FRSG00014OS4	6		Athena Oxygene Actions Axa BNP Stellantis Fevrie	Reverse Convertible	2024-16.02.29 (Exp.09.02.29) on Equities	16.02.2029	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009983	NLBNPIT1Z6S1	6		"3Y Premi Fissi Cash Collect Callable" Certifica	0.97 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009984	NLBNPIT1Z6T9	6		"3Y Premi Fissi Cash Collect Callable" Certifica	0.8 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009985	NLBNPIT1Z6U7	6		"3Y Premi Fissi Cash Collect Callable" Certifica	0.85 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009986	NLBNPIT1Z6V5	6		"3Y Premi Fissi Cash Collect Callable" Certifica	1.08 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009987	NLBNPIT1Z6W3	6		"3Y Premi Fissi Cash Collect Callable" Certifica	1 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009988	NLBNPIT1Z6X1	6		"3Y Premi Fissi Cash Collect Callable" Certifica	0.8 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009989	NLBNPIT1Z6Y9	6		"3Y Premi Fissi Cash Collect Callable" Certifica	0.83 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009990	NLBNPIT1Z6Z6	6		"3Y Premi Fissi Cash Collect Callable" Certifica	0.93 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009991	NLBNPIT1Z703	6		"3Y Premi Fissi Cash Collect Callable" Certifica	0.81 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009992	NLBNPIT1Z711	6		"3Y Premi Fissi Cash Collect Callable" Certifica	0.85 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009993	NLBNPIT1Z729	6		"3Y Premi Fissi Cash Collect Callable" Certifica	1.07 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009994	NLBNPIT1Z737	6		"3Y Premi Fissi Cash Collect Callable" Certifica	1.2 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009995	NLBNPIT1Z745	6		"3Y Premi Fissi Cash Collect Callable" Certifica	1.05 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009996	NLBNPIT1Z752	6		"3Y Premi Fissi Cash Collect Callable" Certifica	1 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009997	NLBNPIT1Z760	6		"3Y Premi Fissi Cash Collect Callable" Certifica	1.18 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
SM	GK000141097	BNP Paribas Iss	730	CH133009998	NLBNPIT1Z778	6		"3Y Premi Fissi Cash Collect Callable" Certifica	1.4 % (pro rata) Reverse Convertible	2024-23.02.27 (Exp.12.02.27) on Equities	23.02.2027	   	
FR	GK000423627	CA CIB FS	369	CH133009999	FR2CIBFS6190	6		Climber Reload Autocall sur : BNP PARIBAS	Reverse Convertible	2024-15.02.29 (Exp.01.02.29) on BNP Paribas	15.02.2029	   	
FR	GK000475031	Credit Agricole	369	CH133010000	FRCASA010332	6		Impact Carbone by CA (Avril 2024)Green Note avec	Reverse Convertible	2024-10.07.30 (Exp.26.06.30) on MSCI FR Sel40 Al 3.75 Dec	10.07.2030	   	
FR	GK000475031	Credit Agricole	369	CH133010611	FRCASA010324	6		Impact Transition by CA (Avril 2024)Green NoteSw	Reverse Convertible	2024-12.07.32 (Exp.28.06.32) on MSCI FR S30 5%D NTR	12.07.2032	   	
FR	GK000607359	SG Issuer	576	CH133015616	FRSG00014OR6	6		Target Quotidien Engie Mai 2024	Reverse Convertible	2024-10.05.29 (Exp.03.05.29) on ENGIE	10.05.2029	   	
XS	GK000080479	BNP Paribas	369	CH133015619	XS2717633957	6		Autocall Degressif LUX21T February 2024	Reverse Convertible	2024-27.02.34 (Exp.13.02.34) on Bloomberg Luxury 2021	27.02.2034	   	
SM	GK000132931	BCP	760	CH133015620	PTBCPLYM0050	6		European Tracker Certificate	Underlying Tracker	2024-open end on Basket	          	   	
LA	GK000083566	BBVA Mexico GFB	628	CH133016033	MXWAIW0G0004	6			Protection Participation	2024-06.02.29 (Exp.01.02.29) on iSh Russ 2000	06.02.2029	   	
LA	GK000083566	BBVA Mexico GFB	628	CH133016035	MXWABA4E0003	6			Underlying Tracker	2024-11.02.25 (Exp.07.02.25) on Brit Amer Tobacco	11.02.2025	   	
LA	GK000650377	Citibanamex CB	628	CH133016046	MXWANV1U0015	6			Underlying Tracker	2024-29.01.25 (Exp.27.01.25) on NVIDIA	29.01.2025	   	
LA	GK000650377	Citibanamex CB	628	CH133016048	MXWIIP2O0025	6	1000.0		Protection Participation	2024-06.02.25 (Exp.04.02.25) on S&P/BMV IPC	06.02.2025	   	
